,id,tweet,label,score
4915,21576,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking,fear,0.479
4916,21577,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it ,fear,0.333
4917,21578,"That heart pounding, goosebumping nightmare experience! ð¨ Woke up 3:00 in the morning with that scary, bad dream of mine. ð°",fear,0.896
4918,21579,@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,fear,0.500
4919,21580,@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error ,fear,0.375
4920,21581,I would just give her with their naked body. #afraid,fear,0.688
4921,21582,I would just give her with their naked body. ,fear,0.229
4922,21583,I miss my dread head ð©,fear,0.417
4923,21584,"So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.",fear,0.438
4924,21585,So nervous I could puke,fear,0.938
4925,21586,These mets know how to give someone anxiety #mets #lgm #anxiety @mets,fear,0.729
4926,21587,"Searching for someone to date â on Tinder, at a bar, through friends â can feel like an absurd nightmare. Or, at least, a series of",fear,0.521
4927,21588,"@NGilbert92 @_c0urtknee_ haha it's me, shocking I know ð you'll hear me moan I'm too cold in winter âï¸",fear,0.396
4928,21589,If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. ,fear,0.708
4929,21590,If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. #fear,fear,0.708
4930,21591,"#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.",fear,0.542
4931,21592,"@_Briannax33 @TheFunnyVine @MarielaLynn_ @karengutiii_ gotta shake the booty instead though, makes sure it's all good ð",fear,0.188
4932,21593,"@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.",fear,0.458
4933,21594,@steph_baker7 i tried to turn off my alarm this morning and it turned on all my alarms instead,fear,0.396
4934,21595,American horror story in bed ðð¼,fear,0.417
4935,21596,American horror story and chill tonight?ð,fear,0.229
4936,21597,This weather making me dread work tonight,fear,0.750
4937,21598,thank you for finding this @ @afcEnes coy,fear,0.188
4938,21599,@JamieSmart93 that was shocking!,fear,0.458
4939,21600,I look #horrible today and I just saw 6 people ik in the past 10 min :-),fear,0.520
4940,21601,First day of fall quarter tomorrow.  ð° #nervous #excited #anxious #blargh,fear,0.771
4941,21602,First day of fall quarter tomorrow.  ð°  #excited #anxious #blargh,fear,0.562
4942,21603,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt ,fear,0.500
4943,21604,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid,fear,0.438
4944,21605,"A goal should scare you a little, and excite you a lot. - Joe Vitale #quote",fear,0.292
4945,21606,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,fear,0.812
4946,21607,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy ,fear,0.708
4947,21608,@AASadeq I scare people even when I'm suspended? LOL,fear,0.375
4948,21609,Good Morning!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech #fear,fear,0.417
4949,21610,@captainzee44 yup. He can celebrate and no he doesn't hesitate,fear,0.250
4950,21611,"don't #worry, earthlings\ni'm not real..\n..OR AM I?",fear,0.417
4951,21612,Skydive booked ðð #nervous ð©,fear,0.771
4952,21613,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,fear,0.500
4953,21614,Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,fear,0.528
4954,21615,"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa ",fear,0.337
4955,21616,"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa #haunt",fear,0.196
4956,21617,what to wear Friday \nspeaking in front of 100's. ,fear,0.458
4957,21618,@Chic_Happens_ @Sean_Okeeffe1 @royalmusing I dread the comparisons to Queen MÃ¡xima. Guarantee I will lose followers when that happens.,fear,0.646
4958,21619,@lhbrown1990 @Jimcummingsacme I'm afraid to look!,fear,0.875
4959,21620,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship,fear,0.547
4960,21621,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO.  #censorship,fear,0.333
4961,21622,@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone,fear,0.393
4962,21623,@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-,fear,0.542
4963,21624,Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If theyâre patched this week by users.,fear,0.583
4964,21625,@jkriv You're most welcome. Please check with us anytime you have a question or concern.,fear,0.167
4965,21626,Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor,fear,0.105
4966,21627,Whenever you are confronted by a wild animal or hostile individual remember that they can smell #fear or the fact you #poop your pants.,fear,0.750
4967,21628,"@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.",fear,0.438
4968,21629,@economictimes World knows #Pakistan is an epicentre of #terror. The #pakistan speech in UN has define their agenda,fear,0.646
4969,21630,"Watched the movie, friend request at 2am awhile ago in a dark cold night and it was one of the bad choices I've ever made. #nightmare ð°",fear,0.771
4970,21631,@FoxNews also we are having riots and protests at alarming rate every time there's a person of color that is shot.,fear,0.604
4971,21632,Why do I have such bad anxiety it's annoying,fear,0.917
4972,21633,Look at me. Made it through the day without a meltdown. #anxiety,fear,0.667
4973,21634,Look at me. Made it through the day without a meltdown. ,fear,0.354
4974,21635,False alarm // matoma &amp; Becky hill,fear,0.200
4975,21636,Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing,fear,0.360
4976,21637,Happy 69th @StephenKing! May u keep haunting us for many years.  #writing,fear,0.208
4977,21638,3. You are so cool I feel slightly intimidated sometimes but YOU ARE A VERY NICE PERSON and I LIKE THE THINGS YOU DO. ð,fear,0.312
4978,21639,@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully,fear,0.438
4979,21640,@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe ,fear,0.148
4980,21641,@MobilePunch  alarming,fear,0.500
4981,21642,@RyhenMessedUp goodbye despair,fear,0.458
4982,21643,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,fear,0.629
4983,21644,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,fear,0.438
4984,21645,@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,fear,0.688
4985,21646,the day they disclosed they caught her googling cholroform we were fucking aghast,fear,0.632
4986,21647,quentin i sait aps dire eastpak i dit aspak msk,fear,0.312
4987,21648,@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear,0.646
4988,21649,@Bridget_Delia @originalaubs omg that's terrible,fear,0.583
4989,21650,#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress #anxiety,fear,0.417
4990,21651,#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress ,fear,0.417
4991,21652,@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet,fear,0.426
4992,21653,"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder",fear,0.792
4993,21654,"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. ",fear,0.750
4994,21655,@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful,fear,0.438
4995,21656,@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something ,fear,0.333
4996,21657,If I could turn anxiety off--I would. #nooneunderstands #anxiety,fear,0.896
4997,21658,If I could turn anxiety off--I would. #nooneunderstands ,fear,0.812
4998,21659,Sixth Form: see you at 8:30 in the morning ð­ #revolting children #yr7 #assembly ð­,fear,0.312
4999,21660,I'm so old next Friday. So super oldð©ð I dread birthdays,fear,0.646
5000,21661,Heyyyy warriors!!!!! #anxiety #panicattacks,fear,0.854
5001,21662,Heyyyy warriors!!!!!  #panicattacks,fear,0.792
5002,21663,This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including meððð,fear,0.458
5003,21664,with terrorism a booming industry in Pak and govt. oblivious of the fact wt happens within its territory Talking Kashmir is Deranged,fear,0.625
5004,21665,@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,fear,0.289
5005,21666,@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?ð harsh,fear,0.479
5006,21667,@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence,fear,0.500
5007,21668,"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",fear,0.562
5008,21669,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,fear,0.542
5009,21670,Projection is perception. See it in someone else? You also at some level have that within you. #anger ,fear,0.340
5010,21671,@60DaysInJail Dafron is hands down the biggest loser on the planet!!! Typical #bully #lifer,fear,0.438
5011,21672,@60DaysInJail Dafron is hands down the biggest loser on the planet!!! Typical  #lifer,fear,0.438
5012,21673,Celtic sure know how to send a wild shiver down your spine,fear,0.746
5013,21674,A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation,fear,0.750
5014,21675,@mcauley_ross rojo is awful,fear,0.458
5015,21676,"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism.",fear,0.593
5016,21677,"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about .",fear,0.458
5017,21678,I'm a nervous wreck omg,fear,0.900
5018,21679,@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.,fear,0.625
5019,21680,"@LaneWoolery @FFKazman experience all plays a role in that, it's education and preparedness not fear",fear,0.396
5020,21681,"#heavyheart these last couple of days, who are the cause of this  #fear of losing someone close ? #amerikkka #kkkops #TerenceCrutcher",fear,0.833
5021,21682,@alyssaxbeauty nightmare before Christmas,fear,0.420
5022,21683,@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,fear,0.479
5023,21684,@InfluensterVox @irontekfit I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox,fear,0.250
5024,21685,@BuzzFeedAndrew @MattMurph24 start a countdown clock to reporting that pompous bully &amp; liar christie is asking president HRC for a pardon,fear,0.479
5025,21686,"Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing",fear,0.500
5026,21687,"Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport  #yourappologiesmeannothing",fear,0.417
5027,21688,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic,fear,0.708
5028,21689,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ,fear,0.562
5029,21690,@abbeygray14 they're revolting,fear,0.542
5030,21691,@1StevieKilner @KachelaMurray Don't be silly - she doesn't want to scare them off! ð,fear,0.229
5031,21692,@ParamjitGarewal way to go #London. Nice job electing a #muslim #jihadist for mayor. Good luck with your future #terror attacks #sadiqkhan,fear,0.667
5032,21693,Bring on my interview at hospital tho ðð #nervous,fear,0.771
5033,21694,Bring on my interview at hospital tho ðð ,fear,0.481
5034,21695,@therealkers awe I miss your sweet smile! Come visit me and @ciara_wilson26 sometime when we're not all workingðð©,fear,0.250
5035,21696,Back on my #bully,fear,0.396
5036,21697,Back on my ,fear,0.104
5037,21698,I'm so bored and fat and full and ridiculously overweight and rolls galore #terrible,fear,0.562
5038,21699,I'm so bored and fat and full and ridiculously overweight and rolls galore ,fear,0.417
5039,21700,Val downing a bottle of vodka there to stop her from shaking! #GBBO,fear,0.632
5040,21701,"@PrinceJumbo You're welcome and thank to you likewise! What are you hoping to learn, like your no 1 concern?",fear,0.229
5041,21702,"@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else",fear,0.604
5042,21703,I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,fear,0.420
5043,21704,@slashersocial #horror H3LL I SURE DID!!! LOL\nHappy about this decision. :),fear,0.188
5044,21705,"Hey @PapaJohnsUK I've been charged Â£40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! #nightmare",fear,0.646
5045,21706,"Hey @PapaJohnsUK I've been charged Â£40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",fear,0.354
5046,21707,I'm such a shy person oh my lord,fear,0.833
5047,21708,Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO,fear,0.750
5048,21709,Hope I sleep - no nightmare of Bakewell tarts #yuk  #GBBO,fear,0.667
5049,21710,Can't even believe just seeing you set my anxiety off ð,fear,0.792
5050,21711,"Ya tremble like Mr. Cooper, yo we hanging",fear,0.354
5051,21712,"@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy",fear,0.500
5052,21713,@MarissaYerton wanna shake my tree??? ðððð,fear,0.229
5053,21714,Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it,fear,0.312
5054,21715,two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,fear,0.625
5055,21716,@WaterboysAS I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.,fear,0.646
5056,21717,@Cassena13 I know if I wasn't an optimist I would despair.,fear,0.500
5057,21718,Most people never achieve their goals because they are afraid to fail.,fear,0.221
5058,21719,Just had my interview for the medical internship and I am beyond nervousð© I was shaking so bad it was unrealð³,fear,1.000
5059,21720,@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder,fear,0.827
5060,21721,@jk_rowling @Riverfeather207 Donald Trump in the White House ,fear,0.417
5061,21722,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful",fear,0.528
5062,21723,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't ",fear,0.408
5063,21724,I'm just always too shy,fear,0.625
5064,21725,Need good vibes for my doctors appointment tomorrow! #nervous,fear,0.842
5065,21726,Need good vibes for my doctors appointment tomorrow! ,fear,0.625
5066,21727,I'm just tryna watch horror movies and nap all day,fear,0.375
5067,21728,@yupdats_jess @nereriveraa_ this doesn't concern you OR your sister. So show up if you want too lol.,fear,0.273
5068,21729,@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.,fear,0.729
5069,21730,Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare,fear,0.667
5070,21731,Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. ,fear,0.208
5071,21732,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife,fear,0.500
5072,21733,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it  #crime #documentary #reallife,fear,0.292
5073,21734,She is someone who rolls persuasion under intimidate and awkwardly wins. ALL THE TIME.' @sourfruitjunkie on @JakiDash.,fear,0.542
5074,21735,You shake like that?,fear,0.292
5075,21736,"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;",fear,0.833
5076,21737,"Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.",fear,0.646
5077,21738,@Phin_MacCool Thatâs shocking,fear,0.646
5078,21739,@FaithHill I remember it well #happy  #Positive,fear,0.250
5079,21740,@FaithHill I remember it well #happy #afraid #Positive,fear,0.167
5080,21741,@pronounced_ing However I am pretty sure my over excitement did not help your bullet journal fright. ð,fear,0.500
5081,21742,"Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so",fear,0.250
5082,21743,#picoftheday : How...why... Really... !!\n #funny #picoftheday #lol #random #laugh #chair #of  #funnypics #virgin #cafe #i...,fear,0.104
5083,21744,And it's hard to dance with a devil on your back\nSo shake him off.,fear,0.417
5084,21745,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly,fear,0.417
5085,21746,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. ,fear,0.375
5086,21747,â¤ï¸I... I can't! I'm scared! Bees terrify me.,fear,0.917
5087,21748,@wowairsupport it world be great if the live support was actually helpful #nightmare,fear,0.583
5088,21749,@wowairsupport it world be great if the live support was actually helpful ,fear,0.250
5089,21750,Think like a queen. A queen is not afraid to fail. Failure is another steppingstone to greatness. Oprah Winfrey,fear,0.167
5090,21751,@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.,fear,0.547
5091,21752,@imtarakate Uggh that's really horrible. You're not a bad person by any stretch of the imagination. I hope this person realizes that.,fear,0.562
5092,21753,My life is going downhill at an alarming rate,fear,0.771
5093,21754,"If u know anything about football help me out here, who should I start",fear,0.292
5094,21755,Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?,fear,0.750
5095,21756,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking,fear,0.750
5096,21757,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad ,fear,0.562
5097,21758,MSM stoking #fear. Please remember the beautiful prayerful protests in Dallas and Atlanta. Smile at a stranger. We make each other strong.,fear,0.562
5098,21759,@nytimes I'm trying to imagine the first response of a President Trump to an act of terror. The thought itself terrorizes me.,fear,0.854
5099,21760,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,fear,0.646
5100,21761,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud ,fear,0.500
5101,21762,That rocky horror remake looks a bit w a n k,fear,0.229
5102,21763,I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous,fear,0.542
5103,21764,I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill ,fear,0.229
5104,21765,@wittyneeraj What is Shehla Rashid &amp; Kaniyah Kumar saying about you ? and when they say truth indians threaten them. #FakeDemocracy,fear,0.646
5105,21766,"@escotony sorry to hear about your experience, however, please do not hesitate to contact us via live chat or email at askdysonUS@dyson.com",fear,0.250
5106,21767,@jdwmaguire 'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*,fear,0.452
5107,21768,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread,fear,0.650
5108,21769,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do ,fear,0.553
5109,21770,@TweetinderKaul @rupasubramanya @chandanwriter @TheQuint @ShivAroor future convicts rush in where TRP hogs fear to tread #HomilyHour,fear,0.417
5110,21771,"I'm sorry but since when is an #indiegames #DLC worth nearly Â£130 that's just plain lunacy when the game itself is Â£20odd, #astounded ð±",fear,0.479
5111,21772,"@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.",fear,0.542
5112,21773,Noooooo @GBBOUK without #MaryBerry will be #awful #endofanera going 2b so #lost @Channel4 have bought a #lameduck there #notallaboutthemoney,fear,0.600
5113,21774,"@LucidHurricane_ wait, you mean he wasn't armed with a book? #shocking",fear,0.398
5114,21775,"@LucidHurricane_ wait, you mean he wasn't armed with a book? ",fear,0.312
5115,21776,I realized that it is not #death that I #fear but it is the act of dying. \n#life,fear,0.771
5116,21777,"@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor",fear,0.406
5117,21778,Mom you remember when Narley died? You cried like a baby! #bully,fear,0.458
5118,21779,Mom you remember when Narley died? You cried like a baby! ,fear,0.438
5119,21780,"@CornflakeDaddy @youngvulgarian Yeah, it was sooo horrific, I needed to sit down",fear,0.792
5120,21781,#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.,fear,0.604
5121,21782,"This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!",fear,0.537
5122,21783,ð - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x,fear,0.188
5123,21784,-normal people scare me*,fear,0.708
5124,21785,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my lifeâ¼ï¸ ,fear,0.875
5125,21786,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my lifeâ¼ï¸ #fearful,fear,0.833
5126,21787,"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.",fear,0.125
5127,21788,Last night my stomach was hurting and today I have a horrible headache. I can never win,fear,0.729
5128,21789,@Amphabio don't kill it bees are dying at an alarming rate,fear,0.583
5129,21790,@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC,fear,0.688
5130,21791,"@MoviesTVNetwork Wow, did you get a really good buy on a bunch of '70's movies? There were bad then and are worse now! #awful",fear,0.458
5131,21792,"@MoviesTVNetwork Wow, did you get a really good buy on a bunch of '70's movies? There were bad then and are worse now! ",fear,0.250
5132,21793,Caballero is shocking,fear,0.479
5133,21794,Ffs dreadful defending,fear,0.479
5134,21795,The #secret to all of every industry: just #start doing it...somehow people forget that they never gave you #permission.' - @thomaslennon,fear,0.271
5135,21796,@AaronRodgers12 You will tell people not to  panic. But let see when was the last year the best QB in the NFL got his team in the SB???,fear,0.375
5136,21797,@BBCwaste I would imagine he'd shake them up a tad... @afneil,fear,0.417
5137,21798,@blessspalding awe isa love u hoe thanks,fear,0.208
5138,21799,"#Pakistan is âterrorist stateâ, carries out #war crimes: #India to @UN.\n#UNGA #terrorism #UN",fear,0.667
5139,21800,"#Pakistan is âterrorist stateâ, carries out #war crimes: #India to @UN.\n #UNGA  #UN",fear,0.667
5140,21801,to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,fear,0.812
5141,21802,Chart music is pretty much ALL the same.. #horrific,fear,0.375
5142,21803,Chart music is pretty much ALL the same.. ,fear,0.125
5143,21804,@Cernovich It's like the horror movie The Hills Have Eyes...,fear,0.521
5144,21805,"just looked at wood's goal again and i dont think his first chance is that bad a miss, horrible height hit hard and level,did well to hit it",fear,0.625
5145,21806,@SimplyMayaMarie @STILLStanding_B ððð y'all know I'm crazy its just shocking that's all,fear,0.521
5146,21807,Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable,fear,0.351
5147,21808,Loving @challengesophie @TEDx talk #challenge  #map #inspiration #stayunstoppable,fear,0.250
5148,21809,@tomsteinfort expected i thought #fear,fear,0.639
5149,21810,@tomsteinfort expected i thought ,fear,0.213
5150,21811,"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",fear,0.479
5151,21812,"@NigeriainfoFM #start football league, I think we should talk about the managers way of selection",fear,0.292
5152,21813,Realized I intimidate people with low Self Esteem a long time ago. I only surround myself with Winners and people who know how to get money,fear,0.125
5153,21814,Marcus Roho is dreadful,fear,0.458
5154,21815,#travelfail #virgin #virginaus and #etihad #nightmare ... And now we're also delayed. #obvs ðð ,fear,0.438
5155,21816,@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ð¨ð¨ð¨ #excited #afraid,fear,0.667
5156,21817,@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ð¨ð¨ð¨ #excited ,fear,0.250
5157,21818,I don't know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test won't complete.. ,fear,0.396
5158,21819,I don't know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test won't complete.. #terrible,fear,0.333
5159,21820,@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far #shocking. #venkysout,fear,0.458
5160,21821,@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far . #venkysout,fear,0.333
5161,21822,happiness is... not having to set the alarm clock for the next day,fear,0.208
5162,21823,#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA,fear,0.583
5163,21824,"@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again.#epic #horror #ineedtherapy",fear,0.542
5164,21825,I'm ready for October. Cooler weather and more #horror flicks on TV.,fear,0.167
5165,21826,"@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. #bully",fear,0.479
5166,21827,"@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. ",fear,0.333
5167,21828,"@joshgad My three year old asked me if Trump was a bad man, like a bully. After saying yes he's a bully, my son said mute him. We did!",fear,0.396
5168,21829,@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,fear,0.583
5169,21830,We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks  #you #LIFE #PleaseRT #ProblemSolving,fear,0.271
5170,21831,am actual stranded at ma dad's maself n the fuckin fire alarm went off n a dunno if it's just for his gaff or the whole building :),fear,0.542
5171,21832,Most snapchat filters look terrible when you have glasses on,fear,0.250
5172,21833,All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready,fear,0.250
5173,21834,@caseycdutch @m_rath that's what some rioters are doing #terrorism,fear,0.667
5174,21835,@caseycdutch @m_rath that's what some rioters are doing ,fear,0.469
5175,21836,@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh,fear,0.375
5176,21837,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,fear,0.542
5177,21838,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival!  #murraymcdavid #whisky #drams,fear,0.375
5178,21839,@ScmCIafIin 'Don't you know how nervous I was to see you?',fear,0.771
5179,21840,@SeanLTheWriter Agree 100%... B. Marshall another concern... would much rather he rested this game...,fear,0.333
5180,21841,@ClaretNBlues forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he,fear,0.479
5181,21842,"@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #shudder #comicsans",fear,0.562
5182,21843,"@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #comicsans",fear,0.333
5183,21844,@EmilySmissaert @navinrmal it's a shocking revelation!!!!,fear,0.479
5184,21845,"@BenjySarlin @MargieOmero @MonmouthPoll not to worry, he'll flip Wisconsin",fear,0.246
5185,21846,"@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump",fear,0.438
